toolName,famille,discipline,discipline_categorie,total_respondants_discipline,count,fractionOfUse,percentageOfUse
Collective Knowledge,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Collective Knowledge,autre,Droit,SHS,505,0,NaN,NaN
FocusWriter,balisage et texte brut,Sciences sociales et économie,SHS,6353,1,NaN,NaN
FocusWriter,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
FocusWriter,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
FocusWriter,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
FocusWriter,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
FocusWriter,balisage et texte brut,Sciences physiques,STEM,2598,1,NaN,NaN
FocusWriter,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Confluence wiki,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Confluence wiki,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Confluence wiki,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Confluence wiki,balisage et texte brut,Médecine,Médecine,3803,1,NaN,NaN
Confluence wiki,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Confluence wiki,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Confluence wiki,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
app,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
app,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
app,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
app,autre,Médecine,Médecine,3803,0,NaN,NaN
app,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
app,autre,Sciences physiques,STEM,2598,0,NaN,NaN
app,autre,Droit,SHS,505,0,NaN,NaN
Mou,balisage et texte brut,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
Mou,balisage et texte brut,Sciences de la vie,STEM,5162,1,NaN,NaN
Mou,balisage et texte brut,Ingénierie & technologie,STEM,3784,1.5,NaN,NaN
Mou,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Mou,balisage et texte brut,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Mou,balisage et texte brut,Sciences physiques,STEM,2598,0.5,NaN,NaN
Mou,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Kate,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Kate,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
Kate,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Kate,autre,Médecine,Médecine,3803,0,NaN,NaN
Kate,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Kate,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Kate,autre,Droit,SHS,505,0,NaN,NaN
nedit,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
nedit,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
nedit,balisage et texte brut,Ingénierie & technologie,STEM,3784,1,NaN,NaN
nedit,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
nedit,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
nedit,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
nedit,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Cite this for me,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Cite this for me,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Cite this for me,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Cite this for me,autre,Médecine,Médecine,3803,0,NaN,NaN
Cite this for me,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Cite this for me,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Cite this for me,autre,Droit,SHS,505,0,NaN,NaN
Note,balisage et texte brut,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
Note,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Note,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Note,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Note,balisage et texte brut,Arts et Lettres,SHS,3154,1,NaN,NaN
Note,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Note,balisage et texte brut,Droit,SHS,505,0.5,NaN,NaN
Scriptdoc,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Scriptdoc,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Scriptdoc,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Scriptdoc,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Scriptdoc,balisage et texte brut,Arts et Lettres,SHS,3154,1,NaN,NaN
Scriptdoc,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Scriptdoc,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Editorial (app),autre,Sciences sociales et économie,SHS,6353,0.3333333333333333,NaN,NaN
Editorial (app),autre,Sciences de la vie,STEM,5162,0.3333333333333333,NaN,NaN
Editorial (app),autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Editorial (app),autre,Médecine,Médecine,3803,0,NaN,NaN
Editorial (app),autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Editorial (app),autre,Sciences physiques,STEM,2598,0,NaN,NaN
Editorial (app),autre,Droit,SHS,505,0.3333333333333333,NaN,NaN
Linked Research,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Linked Research,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Linked Research,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Linked Research,autre,Médecine,Médecine,3803,0,NaN,NaN
Linked Research,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Linked Research,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Linked Research,autre,Droit,SHS,505,0,NaN,NaN
Adobe Creative Suite,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
Adobe Creative Suite,autre,Sciences de la vie,STEM,5162,0.8333333333333333,NaN,NaN
Adobe Creative Suite,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Adobe Creative Suite,autre,Médecine,Médecine,3803,0.8333333333333333,NaN,NaN
Adobe Creative Suite,autre,Arts et Lettres,SHS,3154,0.8333333333333333,NaN,NaN
Adobe Creative Suite,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Adobe Creative Suite,autre,Droit,SHS,505,0,NaN,NaN
Sibelius,autre,Sciences sociales et économie,SHS,6353,0.14285714285714285,NaN,NaN
Sibelius,autre,Sciences de la vie,STEM,5162,0.14285714285714285,NaN,NaN
Sibelius,autre,Ingénierie & technologie,STEM,3784,0.14285714285714285,NaN,NaN
Sibelius,autre,Médecine,Médecine,3803,0.14285714285714285,NaN,NaN
Sibelius,autre,Arts et Lettres,SHS,3154,1.1428571428571428,NaN,NaN
Sibelius,autre,Sciences physiques,STEM,2598,0.14285714285714285,NaN,NaN
Sibelius,autre,Droit,SHS,505,0.14285714285714285,NaN,NaN
cloud,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
cloud,autre,Sciences de la vie,STEM,5162,1.5,NaN,NaN
cloud,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
cloud,autre,Médecine,Médecine,3803,0.5,NaN,NaN
cloud,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
cloud,autre,Sciences physiques,STEM,2598,0,NaN,NaN
cloud,autre,Droit,SHS,505,0,NaN,NaN
SurfDrive,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
SurfDrive,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
SurfDrive,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
SurfDrive,autre,Médecine,Médecine,3803,0.5,NaN,NaN
SurfDrive,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
SurfDrive,autre,Sciences physiques,STEM,2598,0,NaN,NaN
SurfDrive,autre,Droit,SHS,505,0,NaN,NaN
Sente,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Sente,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
Sente,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Sente,autre,Médecine,Médecine,3803,0,NaN,NaN
Sente,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Sente,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Sente,autre,Droit,SHS,505,0,NaN,NaN
OCT,autre,Sciences sociales et économie,SHS,6353,1.1428571428571428,NaN,NaN
OCT,autre,Sciences de la vie,STEM,5162,0.14285714285714285,NaN,NaN
OCT,autre,Ingénierie & technologie,STEM,3784,0.14285714285714285,NaN,NaN
OCT,autre,Médecine,Médecine,3803,0.14285714285714285,NaN,NaN
OCT,autre,Arts et Lettres,SHS,3154,0.14285714285714285,NaN,NaN
OCT,autre,Sciences physiques,STEM,2598,0.14285714285714285,NaN,NaN
OCT,autre,Droit,SHS,505,0.14285714285714285,NaN,NaN
iNotebook,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
iNotebook,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
iNotebook,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
iNotebook,autre,Médecine,Médecine,3803,0,NaN,NaN
iNotebook,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
iNotebook,autre,Sciences physiques,STEM,2598,0,NaN,NaN
iNotebook,autre,Droit,SHS,505,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,1,NaN,NaN
MS Note,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
MS Note,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
NVIVO,autre,Sciences sociales et économie,SHS,6353,2.5,NaN,NaN
NVIVO,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
NVIVO,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
NVIVO,autre,Médecine,Médecine,3803,0,NaN,NaN
NVIVO,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
NVIVO,autre,Sciences physiques,STEM,2598,0,NaN,NaN
NVIVO,autre,Droit,SHS,505,0,NaN,NaN
F1000 Workbench,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
F1000 Workbench,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
F1000 Workbench,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
F1000 Workbench,autre,Médecine,Médecine,3803,1,NaN,NaN
F1000 Workbench,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
F1000 Workbench,autre,Sciences physiques,STEM,2598,0,NaN,NaN
F1000 Workbench,autre,Droit,SHS,505,0,NaN,NaN
Pinta,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Pinta,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Pinta,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Pinta,autre,Médecine,Médecine,3803,1,NaN,NaN
Pinta,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Pinta,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Pinta,autre,Droit,SHS,505,0,NaN,NaN
nvALT,balisage et texte brut,Sciences sociales et économie,SHS,6353,1,NaN,NaN
nvALT,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
nvALT,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
nvALT,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
nvALT,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
nvALT,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
nvALT,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Xodo Docs,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Xodo Docs,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Xodo Docs,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Xodo Docs,autre,Médecine,Médecine,3803,0,NaN,NaN
Xodo Docs,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Xodo Docs,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Xodo Docs,autre,Droit,SHS,505,0,NaN,NaN
BRAHMS,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
BRAHMS,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
BRAHMS,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
BRAHMS,autre,Médecine,Médecine,3803,0,NaN,NaN
BRAHMS,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
BRAHMS,autre,Sciences physiques,STEM,2598,0,NaN,NaN
BRAHMS,autre,Droit,SHS,505,0,NaN,NaN
ChemSketch,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
ChemSketch,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
ChemSketch,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
ChemSketch,autre,Médecine,Médecine,3803,0,NaN,NaN
ChemSketch,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
ChemSketch,autre,Sciences physiques,STEM,2598,0.5,NaN,NaN
ChemSketch,autre,Droit,SHS,505,0,NaN,NaN
RagTime,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
RagTime,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
RagTime,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
RagTime,autre,Médecine,Médecine,3803,0,NaN,NaN
RagTime,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
RagTime,autre,Sciences physiques,STEM,2598,0,NaN,NaN
RagTime,autre,Droit,SHS,505,0,NaN,NaN
carnet,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
carnet,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
carnet,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
carnet,autre,Médecine,Médecine,3803,0,NaN,NaN
carnet,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
carnet,autre,Sciences physiques,STEM,2598,0,NaN,NaN
carnet,autre,Droit,SHS,505,0,NaN,NaN
publisher,autre,Sciences sociales et économie,SHS,6353,2,NaN,NaN
publisher,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
publisher,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
publisher,autre,Médecine,Médecine,3803,0,NaN,NaN
publisher,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
publisher,autre,Sciences physiques,STEM,2598,0,NaN,NaN
publisher,autre,Droit,SHS,505,0,NaN,NaN
publishers' production platforms,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
publishers' production platforms,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
publishers' production platforms,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
publishers' production platforms,autre,Médecine,Médecine,3803,0,NaN,NaN
publishers' production platforms,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
publishers' production platforms,autre,Sciences physiques,STEM,2598,0,NaN,NaN
publishers' production platforms,autre,Droit,SHS,505,0,NaN,NaN
Adobe Dreamweaver,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
Adobe Dreamweaver,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Adobe Dreamweaver,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Adobe Dreamweaver,autre,Médecine,Médecine,3803,0,NaN,NaN
Adobe Dreamweaver,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Adobe Dreamweaver,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Adobe Dreamweaver,autre,Droit,SHS,505,0,NaN,NaN
ArcGIS,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
ArcGIS,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
ArcGIS,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
ArcGIS,autre,Médecine,Médecine,3803,0,NaN,NaN
ArcGIS,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
ArcGIS,autre,Sciences physiques,STEM,2598,0.5,NaN,NaN
ArcGIS,autre,Droit,SHS,505,0,NaN,NaN
Shapes,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Shapes,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Shapes,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Shapes,autre,Médecine,Médecine,3803,0,NaN,NaN
Shapes,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Shapes,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Shapes,autre,Droit,SHS,505,0,NaN,NaN
AUCTeX,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
AUCTeX,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
AUCTeX,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
AUCTeX,autre,Médecine,Médecine,3803,0,NaN,NaN
AUCTeX,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
AUCTeX,autre,Sciences physiques,STEM,2598,1,NaN,NaN
AUCTeX,autre,Droit,SHS,505,0,NaN,NaN
EndNoteWeb,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
EndNoteWeb,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
EndNoteWeb,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
EndNoteWeb,autre,Médecine,Médecine,3803,0,NaN,NaN
EndNoteWeb,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
EndNoteWeb,autre,Sciences physiques,STEM,2598,0,NaN,NaN
EndNoteWeb,autre,Droit,SHS,505,0,NaN,NaN
ChemWorx,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
ChemWorx,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
ChemWorx,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
ChemWorx,autre,Médecine,Médecine,3803,0,NaN,NaN
ChemWorx,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
ChemWorx,autre,Sciences physiques,STEM,2598,0.5,NaN,NaN
ChemWorx,autre,Droit,SHS,505,0,NaN,NaN
Ginko (app),balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Ginko (app),balisage et texte brut,Sciences de la vie,STEM,5162,0.5,NaN,NaN
Ginko (app),balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Ginko (app),balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Ginko (app),balisage et texte brut,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Ginko (app),balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Ginko (app),balisage et texte brut,Droit,SHS,505,0,NaN,NaN
open source office products,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
open source office products,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
open source office products,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
open source office products,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
open source office products,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0.5,NaN,NaN
open source office products,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
open source office products,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Médecine,Médecine,3803,0.5,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0.5,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
MS Win Notepad,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
OWL (Purdue),autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
OWL (Purdue),autre,Sciences de la vie,STEM,5162,0,NaN,NaN
OWL (Purdue),autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
OWL (Purdue),autre,Médecine,Médecine,3803,1,NaN,NaN
OWL (Purdue),autre,Arts et Lettres,SHS,3154,0,NaN,NaN
OWL (Purdue),autre,Sciences physiques,STEM,2598,0,NaN,NaN
OWL (Purdue),autre,Droit,SHS,505,0,NaN,NaN
MedeA,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
MedeA,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MedeA,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MedeA,autre,Médecine,Médecine,3803,0,NaN,NaN
MedeA,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
MedeA,autre,Sciences physiques,STEM,2598,1,NaN,NaN
MedeA,autre,Droit,SHS,505,0,NaN,NaN
Mercury,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Mercury,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Mercury,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Mercury,autre,Médecine,Médecine,3803,0,NaN,NaN
Mercury,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Mercury,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Mercury,autre,Droit,SHS,505,0,NaN,NaN
PowerCell,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
PowerCell,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
PowerCell,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
PowerCell,autre,Médecine,Médecine,3803,0,NaN,NaN
PowerCell,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
PowerCell,autre,Sciences physiques,STEM,2598,1,NaN,NaN
PowerCell,autre,Droit,SHS,505,0,NaN,NaN
Topas,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Topas,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Topas,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Topas,autre,Médecine,Médecine,3803,0,NaN,NaN
Topas,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Topas,autre,Sciences physiques,STEM,2598,1,NaN,NaN
Topas,autre,Droit,SHS,505,0,NaN,NaN
Works,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
Works,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
Works,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
Works,autres bureautique (wysiwyg),Médecine,Médecine,3803,1,NaN,NaN
Works,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0,NaN,NaN
Works,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
Works,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
IrfanView,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
IrfanView,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
IrfanView,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
IrfanView,autre,Médecine,Médecine,3803,0,NaN,NaN
IrfanView,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
IrfanView,autre,Sciences physiques,STEM,2598,0,NaN,NaN
IrfanView,autre,Droit,SHS,505,0,NaN,NaN
Python,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Python,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Python,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Python,autre,Médecine,Médecine,3803,0,NaN,NaN
Python,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Python,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Python,autre,Droit,SHS,505,0,NaN,NaN
PiratePad,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
PiratePad,balisage et texte brut,Sciences de la vie,STEM,5162,1,NaN,NaN
PiratePad,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
PiratePad,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
PiratePad,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
PiratePad,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
PiratePad,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
MediaWiki,balisage et texte brut,Sciences sociales et économie,SHS,6353,1.3333333333333333,NaN,NaN
MediaWiki,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
MediaWiki,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MediaWiki,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
MediaWiki,balisage et texte brut,Arts et Lettres,SHS,3154,0.3333333333333333,NaN,NaN
MediaWiki,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
MediaWiki,balisage et texte brut,Droit,SHS,505,0.3333333333333333,NaN,NaN
GIS,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
GIS,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
GIS,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
GIS,autre,Médecine,Médecine,3803,0,NaN,NaN
GIS,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
GIS,autre,Sciences physiques,STEM,2598,0,NaN,NaN
GIS,autre,Droit,SHS,505,0,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Sciences sociales et économie,SHS,6353,0.3333333333333333,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Arts et Lettres,SHS,3154,0.3333333333333333,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
MultiMarkdown Composer,balisage et texte brut,Droit,SHS,505,0.3333333333333333,NaN,NaN
cloud storage,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
cloud storage,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
cloud storage,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
cloud storage,autre,Médecine,Médecine,3803,0,NaN,NaN
cloud storage,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
cloud storage,autre,Sciences physiques,STEM,2598,0,NaN,NaN
cloud storage,autre,Droit,SHS,505,0,NaN,NaN
Photos,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
Photos,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Photos,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Photos,autre,Médecine,Médecine,3803,0,NaN,NaN
Photos,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Photos,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Photos,autre,Droit,SHS,505,0,NaN,NaN
personal solution,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
personal solution,autre,Sciences de la vie,STEM,5162,1.5,NaN,NaN
personal solution,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
personal solution,autre,Médecine,Médecine,3803,0,NaN,NaN
